"nodeA","nodeB","nodeC","rel1","rel2","rel3"
"sida","maladie","mourir","6","",""
"mathématiques","arithmétique","quatre","9","",""
"Mathématiques","arithmétique","quatre","9","",""
"arithmétique","Mathématiques","quatre","6","",""
"arithmétique","Mathématiques","quatres","6","",""
"Mathématiques","arithmétique","quatres","9","",""
"mathématiques","arithmétique","quatres","9","",""
"biochimie","chimie","être accro","6","",""
"biochimie","chimie","être addict","6","",""
"biochimie","chimie","être dépendant","6","",""
"maladie","génétique","trouble du langage","17","",""
"réfrigérateur","frigidaire","tomate ananas","9","9","9"
"frigidaire","réfrigérateur","tomate ananas","9","9","9"
"réfrigérateur","frigidaire","tomate verte","9","9","9"
"frigidaire","réfrigérateur","tomate verte","9","9","9"
"réfrigérateur","frigidaire","tomate coeur de boeuf","9","9","9"
"frigidaire","réfrigérateur","tomate coeur de boeuf","9","9","9"
"réfrigérateur","frigidaire","tomate coeur-de-boeuf","9","9","9"
"frigidaire","réfrigérateur","tomate coeur-de-boeuf","9","9","9"
"réfrigérateur","frigidaire","tomate Roma","9","9","9"
"frigidaire","réfrigérateur","tomate Roma","9","9","9"
"réfrigérateur","frigidaire","noire de Crimée","9","9","9"
"frigidaire","réfrigérateur","noire de Crimée","9","9","9"
"réfrigérateur","frigidaire","coeur de boeuf","9","9","9"
"frigidaire","réfrigérateur","coeur de boeuf","9","9","9"
"réfrigérateur","frigidaire","Noire de Crimée","9","9","9"
"frigidaire","réfrigérateur","Noire de Crimée","9","9","9"
"génétique","médecine","se déchausser","6","",""
"maladie","médecine","se déchausser","","",""
"maladie","génétique","se déchausser","17","",""
"médecine","maladie","se déchausser","42","",""
"électronique","technologie","microscope","6","","6"
"tube de Zworykin","télévision","tube cathodique","","9",""
"télévision","tube de Zworykin","tube cathodique","42","","9"
"médecine","maladie","guérison","42","",""
"maladie","médecine","guérison","","",""
"Economie","économie","débat d'idées","6","",""
"Christopher Latham Sholes","inventeur","nez","6","9","9"
"Nikola Tesla","inventeur","nez","6","9","9"
"George Stephenson","inventeur","nez","6","9","9"
"Ottmar Mergenthaler","inventeur","nez","6","9","9"
"Benjamin Franklin","inventeur","nez","6","9","9"
"John Boyd Dunlop","inventeur","nez","6","9","9"
"George Eastman","inventeur","nez","6","9","9"
"Thomas Alva Edison","inventeur","nez","6","9","9"
"Oronce Fine","inventeur","nez","6","9","9"
"scientifique","inventeur","nez","6","9","9"
"Édouard Branly","inventeur","nez","6","9","9"
"Louis Braille","inventeur","nez","6","9","9"
"Carl Benz","inventeur","nez","6","9","9"
"ordinateur","scanner","nez","9","9","9"
"Edward Sabine","astronome","nez","6","9","9"
"Ptolémée","astronome","nez","6","9","9"
"William Herschel","astronome","nez","6","9","9"
"Edmond Halley","astronome","nez","6","9","9"
"Galilée","astronome","nez","6","9","9"
"Johannes Kepler","astronome","nez","6","9","9"
"Nicolas Copernic","astronome","nez","6","9","9"
"Auguste Bravais","astronome","nez","6","9","9"
"Louis Pasteur","biologiste","nez","6","9","9"
"Karl Landsteiner","biologiste","nez","6","9","9"
"Albert Jacquard","biologiste","nez","6","9","9"
"Theodosius Dobzhansky","biologiste","nez","6","9","9"
"Boris Cyrulnik","vivant","nez","17","9","9"
"Mathématiques","vivant","nez","17","9","9"
"Mathieu Lafourcade","vivant","nez","17","9","9"
"inventeur","vivant","nez","17","9","9"
"transformateur","vivant","nez","17","9","9"
"pile électrique","vivant","nez","17","9","9"
"moteur","vivant","nez","17","9","9"
"interrupteur","vivant","nez","17","9","9"
"convertisseur","vivant","nez","17","9","9"
"Bernhard Riemann","vivant","nez","17","9","9"
"Christopher Latham Sholes","vivant","nez","17","9","9"
"Ernest Rutherford","vivant","nez","17","9","9"
"Edward Witten","vivant","nez","17","9","9"
"Wilhelm Röntgen","vivant","nez","17","9","9"
"Joseph John Thomson","vivant","nez","17","9","9"
"Wallace Clement Sabine","vivant","nez","17","9","9"
"Julius Plücker","vivant","nez","17","9","9"
"Pierre-Simon Laplace","vivant","nez","17","9","9"
"Marin Mersenne","vivant","nez","17","9","9"
"George Dawson Preston","vivant","nez","17","9","9"
"Wilhelm Ostwald","vivant","nez","17","9","9"
"Louis Lumière","vivant","nez","17","9","9"
"James Clerk Maxwell","vivant","nez","17","9","9"
"abbé Edme Mariotte","vivant","nez","17","9","9"
"William Thomson","vivant","nez","17","9","9"
"Max von Laue","vivant","nez","17","9","9"
"Gustav Kirchhoff","vivant","nez","17","9","9"
"Augustin Fresnel","vivant","nez","17","9","9"
"Lord Kelvin","vivant","nez","17","9","9"
"Alonzo Church","vivant","nez","17","9","9"
"Christian Doppler","vivant","nez","17","9","9"
"Joseph Fourier","vivant","nez","17","9","9"
"Humphry Davy","vivant","nez","17","9","9"
"Richard Feynman","vivant","nez","17","9","9"
"Francis Crick","vivant","nez","17","9","9"
"James Chadwick","vivant","nez","17","9","9"
"Charles de Coulomb","vivant","nez","17","9","9"
"archéologue","vivant","nez","17","9","9"
"astronome","vivant","nez","17","9","9"
"hétérozygote","vivant","nez","17","9","9"
"biologiste","vivant","nez","17","9","9"
"ectoplasme","vivant","nez","17","9","9"
"lumière","vivant","nez","17","9","9"
"botaniste","vivant","nez","17","9","9"
"biomathématicien","vivant","nez","17","9","9"
"anthropologue","vivant","nez","17","9","9"
"chercheur","vivant","nez","17","9","9"
"scientifique","vivant","nez","17","9","9"
"biochimiste","vivant","nez","17","9","9"
"raffineur","vivant","nez","17","9","9"
"économiste","vivant","nez","17","9","9"
"cryptologue","vivant","nez","17","9","9"
"glaciologue","vivant","nez","17","9","9"
"explorateur","vivant","nez","17","9","9"
"géologue","vivant","nez","17","9","9"
"exobiologiste","vivant","nez","17","9","9"
"statisticien","vivant","nez","17","9","9"
"sociologue","vivant","nez","17","9","9"
"météorologue","vivant","nez","17","9","9"
"sismologue","vivant","nez","17","9","9"
"physicien","vivant","nez","17","9","9"
"ethnologue","vivant","nez","17","9","9"
"chimiste","vivant","nez","17","9","9"
"éthologue","vivant","nez","17","9","9"
"mathématicien","vivant","nez","17","9","9"
"paléontologue","vivant","nez","17","9","9"
"Robert Wilhelm Bunsen","vivant","nez","17","9","9"
"André-Marie Ampère","vivant","nez","17","9","9"
"Augustin Louis Cauchy","vivant","nez","17","9","9"
"symbolique","vivant","nez","17","9","9"
"Ludwig Boltzmann","vivant","nez","17","9","9"
"Pierre Victor Auger","vivant","nez","17","9","9"
"Mathieu Lafourcade","chercheur","nez","17","9","9"
"Mathieu Lafourcade","chercheur","nez","6","9","9"
"Albert Jacquard","chercheur","nez","6","9","9"
"archéologue","chercheur","nez","6","9","9"
"biologiste","chercheur","nez","6","9","9"
"biomathématicien","chercheur","nez","6","9","9"
"géologue","chercheur","nez","6","9","9"
"sociologue","chercheur","nez","6","9","9"
"physicien","chercheur","nez","6","9","9"
"ethnologue","chercheur","nez","6","9","9"
"chimiste","chercheur","nez","6","9","9"
"Alan Turing","scientifique","nez","6","9","9"
"Friedrich Wöhler","scientifique","nez","6","9","9"
"Bertrand Russell","scientifique","nez","6","9","9"
"Bernhard Riemann","scientifique","nez","6","9","9"
"Alan Mathison Turing","scientifique","nez","6","9","9"
"Paul Schützenberger","scientifique","nez","6","9","9"
"Christopher Latham Sholes","scientifique","nez","6","9","9"
"Ernest Rutherford","scientifique","nez","6","9","9"
"Edward Witten","scientifique","nez","6","9","9"
"Laurent Schwartz","scientifique","nez","6","9","9"
"Alessandro Volta","scientifique","nez","6","9","9"
"Nikola Tesla","scientifique","nez","6","9","9"
"George Stephenson","scientifique","nez","6","9","9"
"Paul-Émile Victor","scientifique","nez","6","9","9"
"Wilhelm Röntgen","scientifique","nez","6","9","9"
"Henri Sainte-Claire Deville","scientifique","nez","6","9","9"
"Pythagore","scientifique","nez","6","9","9"
"James Watt","scientifique","nez","6","9","9"
"Joseph John Thomson","scientifique","nez","6","9","9"
"Wallace Clement Sabine","scientifique","nez","6","9","9"
"Evangelista Torricelli","scientifique","nez","6","9","9"
"Edward Sabine","scientifique","nez","6","9","9"
"William Henry Fox Talbot","scientifique","nez","6","9","9"
"Karl Weierstrass","scientifique","nez","6","9","9"
"Erwin Schrödinger","scientifique","nez","6","9","9"
"Charles Townes","scientifique","nez","6","9","9"
"Ptolémée","scientifique","nez","6","9","9"
"Georg Simon Ohm","scientifique","nez","6","9","9"
"Joseph Lister","scientifique","nez","6","9","9"
"Ivan Petrovitch Pavlov","scientifique","nez","6","9","9"
"Joseph Priestley","scientifique","nez","6","9","9"
"Dmitri Mendeleïev","scientifique","nez","6","9","9"
"Julius Plücker","scientifique","nez","6","9","9"
"Pierre-Simon Laplace","scientifique","nez","6","9","9"
"Marin Mersenne","scientifique","nez","6","9","9"
"Max Planck","scientifique","nez","6","9","9"
"Guglielmo Marconi","scientifique","nez","6","9","9"
"Théodore Monod","scientifique","nez","6","9","9"
"George Dawson Preston","scientifique","nez","6","9","9"
"Hermann Minkowski","scientifique","nez","6","9","9"
"Blaise Pascal","scientifique","nez","6","9","9"
"Ernst Mayr","scientifique","nez","6","9","9"
"Wilhelm Ostwald","scientifique","nez","6","9","9"
"Louis Pasteur","scientifique","nez","6","9","9"
"James Nasmyth","scientifique","nez","6","9","9"
"Albert Abraham Michelson","scientifique","nez","6","9","9"
"Auguste Lumière","scientifique","nez","6","9","9"
"Robert Oppenheimer","scientifique","nez","6","9","9"
"Ottmar Mergenthaler","scientifique","nez","6","9","9"
"Henri Poincaré","scientifique","nez","6","9","9"
"Isaac Newton","scientifique","nez","6","9","9"
"Ernst Mach","scientifique","nez","6","9","9"
"Louis Lumière","scientifique","nez","6","9","9"
"Carl von Linné","scientifique","nez","6","9","9"
"James Clerk Maxwell","scientifique","nez","6","9","9"
"Marcello Malpighi","scientifique","nez","6","9","9"
"abbé Edme Mariotte","scientifique","nez","6","9","9"
"William Thomson","scientifique","nez","6","9","9"
"Luigi Galvani","scientifique","nez","6","9","9"
"Frédéric Joliot-Curie","scientifique","nez","6","9","9"
"César Lattes","scientifique","nez","6","9","9"
"Joseph Henry","scientifique","nez","6","9","9"
"Max von Laue","scientifique","nez","6","9","9"
"Stephen Jay Gould","scientifique","nez","6","9","9"
"Heinrich Rudolf Hertz","scientifique","nez","6","9","9"
"Benjamin Franklin","scientifique","nez","6","9","9"
"Fritz Haber","scientifique","nez","6","9","9"
"Gustav Kirchhoff","scientifique","nez","6","9","9"
"Kurt Gödel","scientifique","nez","6","9","9"
"Évariste Galois","scientifique","nez","6","9","9"
"Louis Joseph Gay-Lussac","scientifique","nez","6","9","9"
"Karl Landsteiner","scientifique","nez","6","9","9"
"James Prescott Joule","scientifique","nez","6","9","9"
"Edwin Hubble","scientifique","nez","6","9","9"
"Joseph von Fraunhofer","scientifique","nez","6","9","9"
"Augustin Fresnel","scientifique","nez","6","9","9"
"Adrien-Marie Legendre","scientifique","nez","6","9","9"
"Christiaan Huygens","scientifique","nez","6","9","9"
"Lord Kelvin","scientifique","nez","6","9","9"
"Edwin H. Land","scientifique","nez","6","9","9"
"Stephen Cole Kleene","scientifique","nez","6","9","9"
"William Herschel","scientifique","nez","6","9","9"
"Albert Jacquard","scientifique","nez","6","9","9"
"Edmond Halley","scientifique","nez","6","9","9"
"Irène Joliot-Curie","scientifique","nez","6","9","9"
"Hippocrate","scientifique","nez","6","9","9"
"David Hilbert","scientifique","nez","6","9","9"
"Galilée","scientifique","nez","6","9","9"
"Johannes Kepler","scientifique","nez","6","9","9"
"John Boyd Dunlop","scientifique","nez","6","9","9"
"Alonzo Church","scientifique","nez","6","9","9"
"Christian Doppler","scientifique","nez","6","9","9"
"Joseph Fourier","scientifique","nez","6","9","9"
"Albert Einstein","scientifique","nez","6","9","9"
"Humphry Davy","scientifique","nez","6","9","9"
"Richard Feynman","scientifique","nez","6","9","9"
"George Eastman","scientifique","nez","6","9","9"
"Paul Dirac","scientifique","nez","6","9","9"
"Enrico Fermi","scientifique","nez","6","9","9"
"William Crookes","scientifique","nez","6","9","9"
